ID,Season,Round,Home,Away,HomeWin,AwayWin,Draw,HomeGoal,AwayGoal,HomeXG,AwayXG,HomePoss,AwayPoss,HomeCaptain,HomeFormation,HomeSH,HomeSOT,HomeDist,HomeFK,HomePK,HomePKAtt,AwayCaptain,AwayFormation,AwaySH,AwaySOT,AwayDist,AwayFK,AwayPK,AwayPKAtt,Referee,Date,Day,Time
217,2021,23,Burnley,Brighton And Hove Albion,0,0,1,1,1,1.8,0.5,55,45,Ben Mee,4-4-2,20,7,17.8,1,0,0,Lewis Dunk,3-4-1-2,10,2,19.1,1,0,0,Anthony Taylor,2021-02-06,Sat,15:00
250,2021,26,West Bromwich Albion,Brighton And Hove Albion,1,0,0,1,0,0.8,2.9,32,68,Kyle Bartley,4-1-4-1,6,2,18.3,0,0,0,Lewis Dunk,4-2-3-1,13,6,19.1,1,0,2,Lee Mason,2021-02-27,Sat,15:00
282,2021,28,Southampton,Brighton And Hove Albion,0,1,0,1,2,0.6,0.8,59,41,James Ward-Prowse,4-4-2,9,4,19.2,1,0,0,Lewis Dunk,4-4-2,8,6,18.8,1,0,0,Stuart Attwell,2021-03-14,Sun,12:00
298,2021,30,Manchester United,Brighton And Hove Albion,1,0,0,2,1,1.5,1.2,57,43,Harry Maguire,4-2-3-1,15,7,18.4,0,0,0,Lewis Dunk,3-4-1-2,5,3,10.3,0,0,0,Mike Dean,2021-04-04,Sun,19:30
317,2021,32,Chelsea,Brighton And Hove Albion,0,0,1,0,0,0.7,0.5,64,36,Jorginho,3-4-3,7,4,16.9,0,0,0,Lewis Dunk,3-1-4-2,11,2,23.6,1,0,0,Stuart Attwell,2021-04-20,Tue,20:15
324,2021,33,Sheffield United,Brighton And Hove Albion,1,0,0,1,0,0.7,2.0,32,68,John Egan,3-4-1-2,7,3,17.8,0,0,0,Lewis Dunk,3-4-1-2,17,4,16.7,0,0,0,Kevin Friend,2021-04-24,Sat,20:00
343,2021,35,Wolverhampton Wanderers,Brighton And Hove Albion,1,0,0,2,1,1.1,0.3,61,39,Conor Coady,4-2-3-1,16,6,20.5,1,0,0,Lewis Dunk,4-4-1-1,5,3,12.8,0,0,0,Jonathan Moss,2021-05-09,Sun,12:00
375,2021,38,Arsenal,Brighton And Hove Albion,1,0,0,2,0,0.8,0.2,54,46,Pierre-Emerick Aubameyang,4-2-3-1,16,5,20.8,1,0,0,Lewis Dunk,4-3-3,5,1,22.6,0,0,0,Jonathan Moss,2021-05-23,Sun,16:00
385,2022,1,Burnley,Brighton And Hove Albion,0,1,0,1,2,1.5,1.0,37,63,Ben Mee,4-4-2,14,3,16.2,1,0,0,Lewis Dunk,4-1-4-1,14,6,14.9,1,0,0,David Coote,2021-08-14,Sat,15:00
414,2022,4,Brentford,Brighton And Hove Albion,0,1,0,0,1,0.4,0.3,41,59,Pontus Jansson,3-5-2,7,1,20.3,0,0,0,Lewis Dunk,3-4-1-2,4,2,19.0,0,0,0,Graham Scott,2021-09-11,Sat,15:00
440,2022,6,Crystal Palace,Brighton And Hove Albion,0,0,1,1,1,1.4,0.8,47,53,Luka Milivojević,4-3-3,7,2,24.1,1,1,1,Lewis Dunk,3-4-3,8,4,15.8,0,0,0,Andre Marriner,2021-09-27,Mon,20:00
456,2022,8,Norwich City,Brighton And Hove Albion,0,0,1,0,0,1.2,0.8,36,64,Grant Hanley,5-3-2,15,2,21.7,1,0,0,Lewis Dunk,3-5-2,11,3,16.1,0,0,0,Peter Bankes,2021-10-16,Sat,15:00
474,2022,10,Liverpool,Brighton And Hove Albion,0,0,1,2,2,1.5,1.0,58,42,Jordan Henderson,4-3-3,14,3,20.8,0,0,0,Lewis Dunk,4-2-3-1,9,6,17.0,0,0,0,Mike Dean,2021-10-30,Sat,15:00
492,2022,12,Aston Villa,Brighton And Hove Albion,1,0,0,2,0,0.7,0.4,38,62,Tyrone Mings,4-3-3,9,5,16.5,0,0,0,Lewis Dunk,3-5-2,6,2,17.7,0,0,0,Anthony Taylor,2021-11-20,Sat,15:00
512,2022,14,West Ham United,Brighton And Hove Albion,0,0,1,1,1,1.3,1.3,35,65,Declan Rice,4-2-3-1,14,5,22.6,0,0,0,Lewis Dunk,4-2-3-1,9,3,16.0,1,0,0,Chris Kavanagh,2021-12-01,Wed,19:30
521,2022,15,Southampton,Brighton And Hove Albion,0,0,1,1,1,1.6,1.6,44,56,James Ward-Prowse,4-4-2,14,4,17.6,1,0,0,Shane Duffy,3-5-2,14,4,18.7,1,0,0,Anthony Taylor,2021-12-04,Sat,15:00
561,2022,20,Chelsea,Brighton And Hove Albion,0,0,1,1,1,0.7,0.9,47,53,César Azpilicueta,3-4-3,11,5,13.6,0,0,0,Adam Lallana,3-4-3,18,6,20.2,1,0,0,Mike Dean,2021-12-29,Wed,19:30
568,2022,21,Everton,Brighton And Hove Albion,0,1,0,2,3,1.6,1.7,50,50,Séamus Coleman,5-4-1,16,6,17.9,0,0,1,Adam Lallana,4-4-2,12,5,19.1,0,0,0,John Brooks,2022-01-02,Sun,14:00
593,2022,23,Leicester City,Brighton And Hove Albion,0,0,1,1,1,1.4,1.1,44,56,Kasper Schmeichel,4-2-3-1,15,5,19.8,1,0,0,Adam Webster,4-1-2-1-2◆,14,4,17.9,0,0,0,Martin Atkinson,2022-01-23,Sun,14:00
607,2022,25,Watford,Brighton And Hove Albion,0,1,0,0,2,0.5,1.6,36,64,Moussa Sissoko,4-4-2,9,1,17.4,1,0,0,Lewis Dunk,3-1-4-2,11,5,12.3,0,0,0,Jonathan Moss,2022-02-12,Sat,15:00
614,2022,18,Manchester United,Brighton And Hove Albion,1,0,0,2,0,1.7,0.7,50,50,Harry Maguire,4-2-3-1,19,7,19.7,2,0,0,Lewis Dunk,4-1-2-1-2◆,10,3,18.9,0,0,0,Peter Bankes,2022-02-15,Tue,20:15
642,2022,28,Newcastle United,Brighton And Hove Albion,1,0,0,2,1,1.7,1.5,32,68,Jonjo Shelvey,4-3-3,10,4,12.2,0,0,0,Lewis Dunk,4-1-2-1-2◆,15,4,14.2,0,0,0,Martin Atkinson,2022-03-05,Sat,15:00
683,2022,32,Arsenal,Brighton And Hove Albion,0,1,0,1,2,1.9,0.6,64,36,Alexandre Lacazette,4-2-3-1,20,4,16.7,2,0,0,Lewis Dunk,3-5-2,8,3,23.1,0,0,0,David Coote,2022-04-09,Sat,15:00
690,2022,33,Tottenham Hotspur,Brighton And Hove Albion,0,1,0,0,1,0.5,0.6,49,51,Hugo Lloris,3-4-3,5,0,20.8,0,0,0,Lewis Dunk,3-5-2,12,4,17.0,0,0,0,Craig Pawson,2022-04-16,Sat,12:30
700,2022,30,Manchester City,Brighton And Hove Albion,1,0,0,3,0,1.3,0.2,65,35,İlkay Gündoğan,4-3-3,17,5,20.0,0,0,0,Lewis Dunk,3-5-2,2,1,19.0,1,0,0,Mike Dean,2022-04-20,Wed,20:00
717,2022,35,Wolverhampton Wanderers,Brighton And Hove Albion,0,1,0,0,3,0.7,2.6,49,51,Conor Coady,3-5-2,11,1,18.7,1,0,0,Lewis Dunk,3-4-3,15,8,21.4,0,1,2,Simon Hooper,2022-04-30,Sat,15:00
743,2022,37,Leeds United,Brighton And Hove Albion,0,0,1,1,1,1.6,2.2,50,50,Liam Cooper,4-2-3-1,19,4,15.1,1,0,0,Lewis Dunk,3-4-3,15,6,14.3,0,0,0,Mike Dean,2022-05-15,Sun,14:00
769,2023,1,Manchester United,Brighton And Hove Albion,0,1,0,1,2,1.4,1.5,62,38,Harry Maguire,4-3-3,17,5,15.5,0,0,0,Lewis Dunk,3-3-3-1,15,4,17.4,0,0,0,Paul Tierney,2022-08-07,Sun,14:00
787,2023,3,West Ham United,Brighton And Hove Albion,0,1,0,0,2,0.8,1.7,50,50,Declan Rice,4-2-3-1,13,3,16.5,0,0,0,Lewis Dunk,3-5-1-1,10,1,18.8,0,1,1,Anthony Taylor,2022-08-21,Sun,14:00
802,2023,5,Fulham,Brighton And Hove Albion,1,0,0,2,1,0.7,1.4,39,61,Tim Ream,4-2-3-1,10,3,15.3,1,0,0,Lewis Dunk,3-5-2,6,2,15.3,0,1,1,Thomas Bramall,2022-08-30,Tue,19:30
830,2023,9,Liverpool,Brighton And Hove Albion,0,0,1,3,3,1.5,1.4,54,46,Jordan Henderson,4-3-3,15,7,16.8,1,0,0,Lewis Dunk,3-4-3,6,6,10.0,0,0,0,Andy Madley,2022-10-01,Sat,15:00
848,2023,11,Brentford,Brighton And Hove Albion,1,0,0,2,0,1.5,1.9,28,72,Ivan Toney,4-3-3,6,1,16.3,0,1,1,Lewis Dunk,4-4-2,21,7,17.2,0,0,0,Michael Salisbury,2022-10-14,Fri,20:00
868,2023,13,Manchester City,Brighton And Hove Albion,1,0,0,3,1,1.6,0.5,48,52,Kevin De Bruyne,4-3-3,9,3,15.0,0,1,1,Lewis Dunk,3-4-1-2,8,2,19.8,0,0,0,Craig Pawson,2022-10-22,Sat,15:00
889,2023,15,Wolverhampton Wanderers,Brighton And Hove Albion,0,1,0,2,3,1.2,1.5,29,71,Rúben Neves,4-3-3,7,4,18.3,0,1,1,Lewis Dunk,4-2-3-1,19,8,17.2,3,0,0,Graham Scott,2022-11-05,Sat,15:00
911,2023,17,Southampton,Brighton And Hove Albion,0,1,0,1,3,1.9,0.6,34,66,James Ward-Prowse,4-2-3-1,13,3,16.1,1,0,1,Lewis Dunk,4-2-3-1,7,4,13.7,0,0,0,Robert Jones,2022-12-26,Mon,15:00
928,2023,19,Everton,Brighton And Hove Albion,0,1,0,1,4,1.3,2.2,49,51,Jordan Pickford,4-3-3,9,3,19.0,0,1,1,Lewis Dunk,4-2-3-1,19,8,18.9,1,0,0,Andre Marriner,2023-01-03,Tue,19:45
954,2023,21,Leicester City,Brighton And Hove Albion,0,0,1,2,2,0.9,1.7,37,63,Youri Tielemans,4-4-2,9,2,12.1,1,0,0,Lewis Dunk,4-2-3-1,13,4,17.0,0,0,0,Thomas Bramall,2023-01-21,Sat,15:00
974,2023,23,Crystal Palace,Brighton And Hove Albion,0,0,1,1,1,1.1,2.5,27,73,Marc Guéhi,4-4-2,6,1,12.4,0,0,0,Lewis Dunk,4-2-3-1,17,7,13.6,1,0,0,Michael Oliver,2023-02-11,Sat,15:00
1015,2023,27,Leeds United,Brighton And Hove Albion,0,0,1,2,2,0.9,2.7,38,62,Luke Ayling,4-2-3-1,12,4,19.7,0,0,0,Lewis Dunk,4-2-3-1,15,3,16.0,0,0,0,Paul Tierney,2023-03-11,Sat,15:00
1041,2023,7,Bournemouth,Brighton And Hove Albion,0,1,0,0,2,1.7,2.7,37,63,Neto,4-4-1-1,14,3,15.8,0,0,0,Lewis Dunk,4-2-3-1,16,6,16.9,0,0,0,Darren Bond,2023-04-04,Tue,19:45
1053,2023,30,Tottenham Hotspur,Brighton And Hove Albion,1,0,0,2,1,0.8,1.4,35,65,Hugo Lloris,3-4-3,9,3,15.2,0,0,0,Lewis Dunk,4-2-3-1,17,4,16.4,0,0,0,Stuart Attwell,2023-04-08,Sat,15:00
1062,2023,31,Chelsea,Brighton And Hove Albion,0,1,0,1,2,0.5,2.9,43,57,Kepa Arrizabalaga,4-2-3-1,8,2,18.9,0,0,0,Lewis Dunk,4-2-3-1,26,10,17.2,0,0,0,Robert Jones,2023-04-15,Sat,15:00
1078,2023,33,Nottingham Forest,Brighton And Hove Albion,1,0,0,3,1,2.4,2.3,26,74,Serge Aurier,3-4-3,10,3,18.4,0,1,2,Lewis Dunk,4-2-3-1,17,7,17.2,0,0,0,Jarred Gillett,2023-04-26,Wed,19:30
1116,2023,36,Arsenal,Brighton And Hove Albion,0,1,0,0,3,0.9,1.7,41,59,Martin Ødegaard,4-3-3,14,2,16.4,0,0,0,Lewis Dunk,4-2-3-1,12,6,18.3,0,0,0,Andy Madley,2023-05-14,Sun,16:30
1118,2023,25,Newcastle United,Brighton And Hove Albion,1,0,0,4,1,3.6,0.5,35,65,Kieran Trippier,4-3-3,22,8,13.3,1,0,0,Lewis Dunk,4-2-3-1,8,2,17.2,0,0,0,Robert Jones,2023-05-18,Thu,19:30
1134,2023,38,Aston Villa,Brighton And Hove Albion,1,0,0,2,1,2.8,1.4,41,59,John McGinn,4-2-3-1,12,5,18.2,4,0,0,Pascal Groß,4-4-2,8,4,18.2,0,0,0,David Coote,2023-05-28,Sun,16:30
1152,2024,2,Wolverhampton Wanderers,Brighton And Hove Albion,0,1,0,1,4,2.1,2.2,47,53,Max Kilman,4-4-1-1,16,5,16.1,0,0,0,Lewis Dunk,4-2-3-1,16,8,15.6,0,0,0,Andy Madley,2023-08-19,Sat,15:00
1183,2024,5,Manchester United,Brighton And Hove Albion,0,1,0,1,3,1.0,1.7,44,56,Bruno Fernandes,4-1-2-1-2◆,14,4,18.6,1,0,0,Lewis Dunk,4-2-3-1,10,8,17.1,0,0,0,Jarred Gillett,2023-09-16,Sat,15:00
1200,2024,7,Aston Villa,Brighton And Hove Albion,1,0,0,6,1,1.6,1.7,39,61,John McGinn,4-2-3-1,19,9,17.9,1,0,0,Lewis Dunk,4-2-3-1,11,3,15.4,0,0,0,Andy Madley,2023-09-30,Sat,12:30
1224,2024,9,Manchester City,Brighton And Hove Albion,1,0,0,2,1,0.8,0.8,55,45,Kyle Walker,3-2-4-1,10,5,18.8,1,0,0,Lewis Dunk,4-2-3-1,5,3,12.1,0,0,0,Robert Jones,2023-10-21,Sat,15:00
1246,2024,11,Everton,Brighton And Hove Albion,0,0,1,1,1,0.7,0.5,21,79,James Tarkowski,4-4-1-1,10,4,14.4,1,0,0,Lewis Dunk,4-3-3,7,2,15.6,1,0,0,Tim Robinson,2023-11-04,Sat,15:00
1263,2024,13,Nottingham Forest,Brighton And Hove Albion,0,1,0,2,3,1.9,1.3,47,53,Morgan Gibbs-White,4-1-4-1,17,4,14.7,0,1,1,Lewis Dunk,4-2-3-1,9,4,19.9,1,1,1,Anthony Taylor,2023-11-25,Sat,15:00
1276,2024,14,Chelsea,Brighton And Hove Albion,1,0,0,3,2,2.1,1.1,32,68,Conor Gallagher,4-2-3-1,7,3,19.6,0,1,1,Adam Lallana,4-2-3-1,18,9,18.6,1,0,0,Craig Pawson,2023-12-03,Sun,14:00
1308,2024,17,Arsenal,Brighton And Hove Albion,1,0,0,2,0,2.3,0.7,49,51,Martin Ødegaard,4-3-3,26,8,14.2,0,0,0,Lewis Dunk,4-2-3-1,6,1,16.9,0,0,0,Tim Robinson,2023-12-17,Sun,14:00
1310,2024,18,Crystal Palace,Brighton And Hove Albion,0,0,1,1,1,1.3,1.2,35,65,Marc Guéhi,4-3-3,11,3,13.4,0,0,0,Lewis Dunk,4-2-3-1,18,6,17.6,0,0,0,John Brooks,2023-12-21,Thu,20:00
1338,2024,20,West Ham United,Brighton And Hove Albion,0,0,1,0,0,0.7,2.3,32,68,Angelo Ogbonna,4-2-3-1,6,2,16.0,0,0,0,Pascal Groß,4-3-1-2,22,8,14.4,0,0,0,Samuel Barrott,2024-01-02,Tue,19:30
1350,2024,22,Luton Town,Brighton And Hove Albion,1,0,0,4,0,3.1,0.9,41,59,Carlton Morris,3-4-3,18,8,13.8,1,0,0,Lewis Dunk,3-4-3,9,2,13.9,0,0,0,Robert Jones,2024-01-30,Tue,19:45
1372,2024,24,Tottenham Hotspur,Brighton And Hove Albion,1,0,0,2,1,1.6,1.2,52,48,Cristian Romero,4-2-3-1,16,6,17.1,1,0,0,Lewis Dunk,4-2-3-1,5,2,17.8,0,1,1,Samuel Barrott,2024-02-10,Sat,15:00
1386,2024,25,Sheffield United,Brighton And Hove Albion,0,1,0,0,5,0.6,2.9,21,79,Anel Ahmedhodžić,3-5-1-1,6,1,18.7,0,0,0,Lewis Dunk,4-2-3-1,24,9,15.1,0,0,0,Stuart Attwell,2024-02-18,Sun,14:00
1403,2024,27,Fulham,Brighton And Hove Albion,1,0,0,3,0,1.3,1.3,30,70,Harrison Reed,4-2-3-1,12,5,14.6,0,0,0,Lewis Dunk,3-4-3,15,5,17.6,0,0,0,Simon Hooper,2024-03-02,Sat,15:00
1432,2024,30,Liverpool,Brighton And Hove Albion,1,0,0,2,1,2.8,0.5,55,45,Virgil van Dijk,4-3-3,30,8,16.6,0,0,0,Lewis Dunk,4-2-3-1,9,3,17.2,0,0,0,David Coote,2024-03-31,Sun,14:00
1439,2024,31,Brentford,Brighton And Hove Albion,0,0,1,0,0,0.6,1.1,34,66,Ivan Toney,3-5-2,5,2,17.1,1,0,0,Lewis Dunk,4-2-3-1,24,6,20.1,0,0,0,Andy Madley,2024-04-03,Wed,19:30
1458,2024,33,Burnley,Brighton And Hove Albion,0,0,1,1,1,1.7,0.9,44,56,Josh Cullen,4-4-2,11,3,17.1,0,0,0,Lewis Dunk,4-2-3-1,20,8,18.4,1,0,0,Simon Hooper,2024-04-13,Sat,15:00
1485,2024,35,Bournemouth,Brighton And Hove Albion,1,0,0,3,0,1.9,0.9,31,69,Adam Smith,4-4-2,15,6,14.4,1,0,0,Lewis Dunk,4-2-3-1,13,1,16.5,0,0,0,Paul Tierney,2024-04-28,Sun,14:00
1499,2024,37,Newcastle United,Brighton And Hove Albion,0,0,1,1,1,2.2,1.4,57,43,Dan Burn,4-3-3,18,7,15.8,0,0,0,Lewis Dunk,4-2-3-1,15,4,16.2,0,0,0,Darren England,2024-05-11,Sat,15:00
1526,2025,1,Everton,Brighton And Hove Albion,0,1,0,0,3,0.5,1.4,40,60,James Tarkowski,4-2-3-1,9,1,18.4,0,0,0,Lewis Dunk,4-2-3-1,10,5,13.8,0,0,0,Simon Hooper,2024-08-17,Sat,15:00
1541,2025,3,Arsenal,Brighton And Hove Albion,0,0,1,1,1,2.1,1.7,36,64,Martin Ødegaard,4-3-3,11,7,12.9,0,0,0,Lewis Dunk,4-2-3-1,22,4,19.3,0,0,0,Chris Kavanagh,2024-08-31,Sat,12:30
1574,2025,6,Chelsea,Brighton And Hove Albion,1,0,0,4,2,4.2,1.1,41,59,Enzo Fernández,4-2-3-1,14,5,15.7,1,1,1,Lewis Dunk,4-3-3,15,5,20.1,2,0,0,Peter Bankes,2024-09-28,Sat,15:00
1595,2025,8,Newcastle United,Brighton And Hove Albion,0,1,0,0,1,2.0,1.1,60,40,Bruno Guimarães,4-3-3,21,6,17.3,2,0,0,Lewis Dunk,4-4-2,10,5,16.0,0,0,0,Peter Bankes,2024-10-19,Sat,15:00
1616,2025,10,Liverpool,Brighton And Hove Albion,1,0,0,2,1,1.6,1.0,49,51,Virgil van Dijk,4-2-3-1,16,8,14.0,0,0,0,Danny Welbeck,4-4-2,13,5,19.6,2,0,0,Tony Harrington,2024-11-02,Sat,15:00
1635,2025,12,Bournemouth,Brighton And Hove Albion,0,1,0,1,2,1.6,0.9,55,45,Adam Smith,4-2-3-1,19,5,15.5,0,0,0,Danny Welbeck,4-2-3-1,6,4,13.9,0,0,0,Stuart Attwell,2024-11-23,Sat,15:00
1659,2025,14,Fulham,Brighton And Hove Albion,1,0,0,3,1,1.1,1.4,43,57,Antonee Robinson,4-2-3-1,6,2,14.3,0,0,0,Lewis Dunk,3-4-3,13,3,16.7,1,0,0,Peter Bankes,2024-12-05,Thu,19:30
1667,2025,15,Leicester City,Brighton And Hove Albion,0,0,1,2,2,1.3,1.5,56,44,Jamie Vardy,4-2-3-1,10,3,14.5,1,0,0,Lewis Dunk,4-2-3-1,16,7,19.0,2,0,0,Stuart Attwell,2024-12-08,Sun,14:00
1682,2025,17,West Ham United,Brighton And Hove Albion,0,0,1,1,1,1.2,0.9,47,53,Jarrod Bowen,4-1-4-1,11,4,13.7,0,0,0,Lewis Dunk,4-2-3-1,12,6,15.0,0,0,0,Robert Jones,2024-12-21,Sat,15:00
1706,2025,19,Aston Villa,Brighton And Hove Albion,0,0,1,2,2,1.8,1.1,59,41,John McGinn,4-2-3-1,19,3,17.9,0,1,1,Lewis Dunk,4-2-3-1,13,4,19.1,0,0,0,Craig Pawson,2024-12-30,Mon,19:45
1728,2025,21,Ipswich Town,Brighton And Hove Albion,0,1,0,0,2,0.3,1.0,47,53,Dara O'Shea,4-2-3-1,5,3,21.3,0,0,0,Adam Webster,4-1-4-1,11,5,14.1,0,0,0,Tony Harrington,2025-01-16,Thu,19:30
1737,2025,22,Manchester United,Brighton And Hove Albion,0,1,0,1,3,1.5,1.9,51,49,Bruno Fernandes,3-4-3,9,0,16.4,0,1,1,Lewis Dunk,4-4-2,6,3,15.3,0,0,0,Peter Bankes,2025-01-19,Sun,14:00
1750,2025,24,Nottingham Forest,Brighton And Hove Albion,1,0,0,7,0,3.3,0.9,38,62,Morgan Gibbs-White,3-5-2,13,8,13.4,0,1,1,Lewis Dunk,4-1-4-1,10,5,17.9,1,0,0,Simon Hooper,2025-02-01,Sat,12:30
1775,2025,26,Southampton,Brighton And Hove Albion,0,1,0,0,4,0.1,3.9,50,50,Jan Bednarek,3-4-3,6,1,24.5,0,0,0,Adam Webster,4-2-3-1,18,12,14.6,1,0,0,Darren Bond,2025-02-22,Sat,15:00
1805,2025,29,Manchester City,Brighton And Hove Albion,0,0,1,2,2,1.7,2.0,60,40,Rúben Dias,4-2-3-1,10,2,16.1,0,1,1,Adam Webster,4-2-3-1,15,3,14.4,1,0,0,Simon Hooper,2025-03-15,Sat,15:00
1821,2025,31,Crystal Palace,Brighton And Hove Albion,1,0,0,2,1,0.6,1.0,38,62,Marc Guéhi,3-4-3,8,3,18.5,1,0,0,Lewis Dunk,4-2-3-1,11,5,16.7,0,0,0,Anthony Taylor,2025-04-05,Sat,15:00
1844,2025,33,Brentford,Brighton And Hove Albion,1,0,0,4,2,2.1,1.4,47,53,Christian Nørgaard,4-2-3-1,16,8,12.3,0,0,0,Lewis Dunk,4-2-3-1,12,3,15.5,2,0,0,Tim Robinson,2025-04-19,Sat,15:00
1872,2025,36,Wolverhampton Wanderers,Brighton And Hove Albion,0,1,0,0,2,0.9,1.6,56,44,Nélson Semedo,3-4-3,10,3,15.5,0,0,0,Danny Welbeck,4-2-3-1,6,1,22.5,0,1,1,Michael Oliver,2025-05-10,Sat,15:00
1897,2025,38,Tottenham Hotspur,Brighton And Hove Albion,0,1,0,1,4,2.0,2.2,34,66,Guglielmo Vicario,4-3-3,3,1,17.1,0,1,1,Adam Webster,4-4-2,22,7,15.4,0,1,1,Robert Jones,2025-05-25,Sun,16:00
